CDM_ID		SAT1ID	SAT2ID	TCA							DCA					PPDB_TCA					PPDB_DCA	MIN_RNG	DIFF_TCA	DIFF_DCA |MIN_RNG - DCA|
81996765	08923	30923	2021-03-24T07:38:52.596000	7.550796532654925	2021-03-24T07:38:52.637000	0.775	0.095	-0.041	7.455796532654925
81999356	30923	08923	2021-03-24T07:38:52.596000	7.550796532654925	2021-03-24T07:38:52.637000	0.775	0.095	-0.041	7.455796532654925
81732131	14445	42211	2021-03-24T08:45:42.824000	11.54399996410659	2021-03-24T08:45:42.891000	0.195	0.084	-0.067	11.45999996410659
81733838	42211	14445	2021-03-24T08:45:42.824000	11.54399996410659	2021-03-24T08:45:42.891000	0.195	0.084	-0.067	11.45999996410659
81808033	14445	42211	2021-03-24T08:45:42.825000	11.54399996410659	2021-03-24T08:45:42.891000	0.195	0.105	-0.066	11.43899996410659
81809721	42211	14445	2021-03-24T08:45:42.825000	11.54399996410659	2021-03-24T08:45:42.891000	0.195	0.105	-0.066	11.43899996410659
81852279	14445	42211	2021-03-24T08:45:42.833000	11.54399996410659	2021-03-24T08:45:42.891000	0.195	0.107	-0.058	11.43699996410659
81856952	42211	14445	2021-03-24T08:45:42.833000	11.54399996410659	2021-03-24T08:45:42.891000	0.195	0.107	-0.058	11.43699996410659
81851992	10676	33689	2021-03-24T11:22:37.509000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.027	-0.087	8.71741636756472
81854765	33689	10676	2021-03-24T11:22:37.509000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.027	-0.087	8.71741636756472
81996793	10676	33689	2021-03-24T11:22:37.509000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.027	-0.087	8.71741636756472
82000061	33689	10676	2021-03-24T11:22:37.509000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.027	-0.087	8.71741636756472
82032294	10676	33689	2021-03-24T11:22:37.511000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.033	-0.085	8.71141636756472
82033176	33689	10676	2021-03-24T11:22:37.511000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.033	-0.085	8.71141636756472
81653283	10676	33689	2021-03-24T11:22:37.517000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.041	-0.079	8.703416367564719
81656685	33689	10676	2021-03-24T11:22:37.517000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.041	-0.079	8.703416367564719
81807916	10676	33689	2021-03-24T11:22:37.526000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.038	-0.07	8.706416367564719
81808651	33689	10676	2021-03-24T11:22:37.526000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.038	-0.07	8.706416367564719
81732008	10676	33689	2021-03-24T11:22:37.527000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.038	-0.069	8.706416367564719
81732754	33689	10676	2021-03-24T11:22:37.527000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.038	-0.069	8.706416367564719
81563747	10676	33689	2021-03-24T11:22:37.531000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.036	-0.065	8.70841636756472
81566499	33689	10676	2021-03-24T11:22:37.531000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.036	-0.065	8.70841636756472
81584657	10676	33689	2021-03-24T11:22:37.531000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.041	-0.065	8.703416367564719
81585679	33689	10676	2021-03-24T11:22:37.531000	8.74441636756472	2021-03-24T11:22:37.596000	0.461	0.041	-0.065	8.703416367564719
